Цена,Акустическая схема,Таймер включения/выключения,Разъем для наушников,Встроенный сабвуфер,Прогрессивная развертка,Вес без подставки,Время отклика пикселя,Гарантия,Разрешение,Поддержка NFC,Управление со смартфона,Встроенный Wi-Fi,Встроенный Bluetooth,Поддержка HDR,Контрастность,Размер VESA,Телетекст,Яркость экрана,Мощность сабвуфера,Частота обновления,Родительский контроль,Диагональ,Страна производитель,Операционная система,Название,Соотношение сторон,Объем встроенной памяти,Объем оперативной памяти,Рейтинг,Количество отзывов,Тип панели,Цвет,Цифровое шумоподавление
419680.0,0,0.0,0.0,0.0,0.0,44.2,0.0,12.0,0,0.0,0.0,1.0,1.0,1.0,0,11,1.0,0.0,0,0.0,1.0,0.0,0,4,"85"" samsung qe85ls03bauxce",0,16.0,0.0,0.0,0.0,6,0,0.0
209700.0,4,0.0,0.0,1.0,0.0,16.7,0.0,12.0,0,0.0,0.0,1.0,1.0,1.0,0,9,1.0,0.0,10,0.0,1.0,0.0,0,4,"55"" samsung qe55qn700buxce",0,0.0,0.0,0.0,0.0,6,0,0.0
629990.0,0,0.0,0.0,1.0,0.0,43.3,0.0,12.0,0,0.0,0.0,1.0,1.0,1.0,0,11,1.0,0.0,0,0.0,1.0,0.0,0,4,"85"" samsung qe85qn800buxce",0,0.0,0.0,1.0,0.0,6,0,0.0
899990.0,3,0.0,0.0,1.0,0.0,43.1,0.0,12.0,0,0.0,0.0,1.0,1.0,1.0,0,11,1.0,0.0,0,0.0,0.0,0.0,0,4,"85"" samsung qe85qn900buxce",0,0.0,0.0,5.0,0.0,6,5,0.0
399990.0,0,0.0,0.0,1.0,0.0,32.1,0.0,12.0,0,0.0,0.0,1.0,1.0,1.0,0,10,1.0,0.0,0,0.0,1.0,0.0,0,4,"75"" samsung qe75qn800buxce",0,0.0,0.0,0.0,0.0,6,0,0.0
329990.0,4,0.0,0.0,1.0,0.0,16.7,0.0,12.0,0,0.0,0.0,1.0,1.0,1.0,0,9,1.0,0.0,10,0.0,1.0,0.0,0,4,"75"" samsung qe75qn700buxce",0,0.0,0.0,5.0,0.0,6,0,0.0
199990.0,4,0.0,0.0,1.0,0.0,22.6,0.0,12.0,0,0.0,0.0,1.0,1.0,1.0,0,9,1.0,0.0,10,0.0,1.0,0.0,0,4,"65"" samsung qe65qn700buxce",0,0.0,0.0,0.0,0.0,6,0,0.0
28590.0,0,1.0,0.0,0.0,1.0,14.5,6.5,12.0,3,0.0,0.0,1.0,1.0,0.0,5000,3,1.0,250.0,0,60.0,1.0,140.0,2,8,"55"" starwind sw-led55ug403",1,8.0,1.5,4.3,0.0,3,0,1.0
26690.0,4,1.0,0.0,0.0,1.0,11.4,6.5,12.0,3,0.0,0.0,1.0,1.0,0.0,5000,3,1.0,250.0,0,60.0,1.0,127.0,2,8,"50"" starwind sw-led50ug403",1,8.0,1.5,4.8,0.0,3,0,1.0
19590.0,4,1.0,0.0,0.0,1.0,7.9,8.0,12.0,3,0.0,0.0,1.0,1.0,0.0,3000,3,1.0,230.0,0,60.0,1.0,109.0,2,8,"43"" starwind sw-led43ug403",1,8.0,1.5,5.0,0.0,3,0,1.0
192810.0,4,0.0,0.0,0.0,0.0,41.5,0.0,12.0,0,0.0,0.0,1.0,1.0,1.0,0,11,1.0,0.0,0,0.0,0.0,0.0,0,0,"85"" samsung ue85bu8000uxce",0,0.0,0.0,0.0,0.0,6,0,0.0
639990.0,0,0.0,0.0,1.0,0.0,44.5,0.0,12.0,0,0.0,0.0,1.0,1.0,1.0,0,11,1.0,0.0,20,0.0,1.0,0.0,0,4,"85"" samsung qe85qn90bauxce",0,0.0,0.0,0.0,0.0,6,0,0.0
199990.0,4,0.0,0.0,1.0,0.0,16.1,0.0,12.0,0,0.0,0.0,1.0,1.0,0.0,0,9,1.0,0.0,0,0.0,0.0,0.0,0,4,"55"" samsung qe55qn95bauxce",0,0.0,0.0,0.0,0.0,6,0,0.0
99990.0,4,0.0,0.0,0.0,0.0,8.6,0.0,12.0,0,0.0,0.0,1.0,1.0,1.0,0,3,1.0,0.0,0,0.0,0.0,0.0,0,4,"43"" samsung qe43ls03bauxce",0,0.0,0.0,0.0,0.0,6,0,0.0
86990.0,4,0.0,0.0,1.0,0.0,13.7,0.0,12.0,0,0.0,0.0,1.0,1.0,1.0,0,3,1.0,0.0,20,0.0,0.0,0.0,0,4,"50"" samsung qe50q80bauxce",0,0.0,0.0,0.0,0.0,6,0,0.0
31990.0,4,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0.0,0.0,1.0,1.0,1.0,0,9,0.0,0.0,0,0.0,0.0,0.0,0,0,"50"" kivi 50u740nb",0,8.0,0.0,0.0,0.0,6,0,0.0
24990.0,4,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0.0,0.0,1.0,1.0,1.0,0,7,0.0,0.0,0,0.0,0.0,0.0,0,0,"43"" kivi 43u740nb",0,8.0,0.0,4.3,0.0,6,0,0.0
13990.0,4,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0.0,0.0,1.0,1.0,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0,0,"32"" kivi 32h740nb",0,8.0,0.0,0.0,0.0,6,0,0.0
39990.0,4,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0.0,0.0,1.0,1.0,1.0,0,3,0.0,0.0,0,0.0,0.0,0.0,0,1,"55"" kivi 55u750nb",0,8.0,0.0,5.0,0.0,6,0,0.0
27990.0,4,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0.0,0.0,1.0,1.0,1.0,0,3,0.0,0.0,0,0.0,0.0,0.0,0,0,"43"" kivi 43u750nb",0,8.0,0.0,4.3,0.0,6,0,0.0
14990.0,4,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0.0,0.0,1.0,1.0,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0,0,"32"" kivi 32h750nb",0,8.0,0.0,0.0,0.0,6,0,0.0
16490.0,4,1.0,1.0,0.0,1.0,9.2,8.0,12.0,2,0.0,0.0,1.0,1.0,0.0,3000,3,1.0,250.0,0,60.0,1.0,109.0,2,8,"43"" digma dm-led43sbb31",1,8.0,1.0,5.0,0.0,3,0,1.0
12990.0,4,1.0,1.0,0.0,1.0,6.8,0.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0,3,1.0,0.0,0,0.0,1.0,0.0,0,0,"40"" digma dm-led40mbb21",0,0.0,0.0,5.0,0.0,6,0,0.0
16990.0,4,0.0,1.0,0.0,1.0,8.3,6.5,12.0,2,0.0,0.0,1.0,1.0,1.0,4000,3,0.0,220.0,0,60.0,0.0,109.0,2,8,"43"" starwind sw-led43sg300",1,8.0,1.0,5.0,0.0,3,0,1.0
7490.0,4,0.0,1.0,0.0,1.0,2.9,0.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,0.0,0,0.0,1.0,0.0,0,0,"24"" starwind sw-led24bg202",0,0.0,0.0,4.0,0.0,6,0,1.0
11490.0,4,0.0,1.0,0.0,1.0,4.7,6.5,12.0,1,0.0,0.0,1.0,1.0,1.0,3000,3,0.0,200.0,0,60.0,0.0,81.0,2,8,"32"" starwind sw-led32sg304",1,8.0,1.0,4.5,0.0,3,0,1.0
9190.0,4,0.0,0.0,0.0,1.0,4.7,6.5,12.0,1,0.0,0.0,0.0,0.0,0.0,3000,3,1.0,200.0,0,60.0,1.0,81.0,2,0,"32"" starwind sw-led32bg202",1,0.0,0.0,4.3,0.0,3,0,1.0
17990.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0.0,0.0,1.0,0.0,0.0,0,14,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,6,0,0.0
14990.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0.0,0.0,1.0,0.0,0.0,0,14,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,6,0,0.0
12990.0,4,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,"40"" erisson 40flm8000ct2",0,0.0,0.0,0.0,0.0,6,0,0.0
54990.0,4,0.0,0.0,0.0,0.0,14.6,0.0,12.0,0,0.0,0.0,1.0,1.0,1.0,0,7,0.0,0.0,0,0.0,0.0,0.0,0,6,"55"" lg 55nano786qa.arub",0,0.0,0.0,5.0,0.0,6,0,0.0
124990.0,4,0.0,0.0,0.0,0.0,26.1,0.0,12.0,0,1.0,1.0,1.0,1.0,1.0,0,15,1.0,0.0,0,0.0,0.0,0.0,0,0,"55"" samsung qe55ls01bauxce",0,0.0,0.0,0.0,0.0,6,0,0.0
191990.0,4,0.0,0.0,0.0,0.0,31.4,0.0,12.0,0,0.0,0.0,1.0,1.0,1.0,0,10,0.0,0.0,0,0.0,0.0,0.0,0,0,"75"" samsung ue75bu8500uxce",0,0.0,0.0,5.0,0.0,6,0,0.0
74990.0,4,0.0,0.0,0.0,1.0,14.0,0.0,12.0,0,0.0,1.0,1.0,1.0,0.0,0,3,1.0,0.0,0,0.0,1.0,0.0,0,6,"50"" lg 50nano806qa.adkg",0,0.0,0.0,0.0,0.0,6,9,0.0
19990.0,4,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0,0.0,1.0,1.0,1.0,0.0,0,3,0.0,0.0,0,0.0,1.0,0.0,0,6,"32"" lg 32lq630b6la.adkg",0,0.0,0.0,0.0,0.0,6,0,0.0
38710.0,4,0.0,0.0,0.0,1.0,8.8,0.0,12.0,0,0.0,1.0,1.0,1.0,0.0,0,3,1.0,0.0,0,0.0,1.0,0.0,0,6,"43"" lg 43uq75006lf.adkg",0,0.0,0.0,0.0,0.0,6,0,0.0
114990.0,4,0.0,0.0,0.0,0.0,24.5,0.0,12.0,0,0.0,0.0,1.0,1.0,0.0,0,7,1.0,0.0,0,0.0,1.0,0.0,0,6,"65"" lg 65qned816qa.arub",0,0.0,0.0,0.0,0.0,6,15,0.0
127990.0,4,0.0,0.0,1.0,0.0,12.7,0.0,12.0,0,0.0,0.0,1.0,1.0,1.0,0,6,1.0,0.0,20,0.0,1.0,0.0,0,6,"55"" lg oled55c24la.arub",0,0.0,0.0,5.0,0.0,6,0,0.0
42990.0,4,0.0,0.0,0.0,1.0,10.7,0.0,12.0,0,0.0,1.0,1.0,1.0,0.0,0,7,1.0,0.0,0,0.0,1.0,0.0,0,6,"55"" lg 55uq75006lf.arub",0,0.0,0.0,4.3,0.0,6,0,0.0
105380.0,4,0.0,0.0,0.0,0.0,18.4,0.0,12.0,0,0.0,1.0,1.0,1.0,1.0,0,6,1.0,0.0,0,0.0,1.0,0.0,0,0,"55"" lg oled55a2rla.adgg",0,0.0,0.0,0.0,0.0,6,14,0.0
57490.0,4,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0.0,1.0,1.0,1.0,1.0,0,3,1.0,0.0,0,0.0,1.0,0.0,0,0,"55"" lg 55uq81009lc.adgg",0,0.0,0.0,0.0,0.0,6,10,0.0
67140.0,4,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0,0.0,1.0,1.0,1.0,1.0,0,7,1.0,0.0,0,0.0,1.0,0.0,0,6,"55"" lg 55uq80006lb.adgg",0,0.0,0.0,0.0,0.0,6,4,0.0
79900.0,4,0.0,0.0,0.0,1.0,16.3,0.0,12.0,0,0.0,1.0,1.0,1.0,1.0,0,7,1.0,0.0,0,0.0,1.0,0.0,0,6,"55"" lg 55nano806qa.adgg",0,0.0,0.0,0.0,0.0,6,9,0.0
68830.0,4,0.0,0.0,0.0,1.0,14.0,0.0,12.0,0,0.0,1.0,1.0,1.0,0.0,0,3,1.0,0.0,0,0.0,1.0,0.0,0,6,"50"" lg 50nano806qa.adgg",0,0.0,0.0,0.0,0.0,6,9,0.0
50850.0,4,0.0,0.0,0.0,1.0,12.6,0.0,12.0,0,0.0,1.0,1.0,1.0,1.0,0,3,1.0,0.0,0,0.0,1.0,0.0,0,6,"50"" lg 50nano769qa.adgg",0,0.0,0.0,0.0,0.0,6,9,0.0
37990.0,4,0.0,0.0,0.0,0.0,9.0,0.0,12.0,0,0.0,0.0,1.0,1.0,1.0,0,3,1.0,0.0,0,0.0,1.0,0.0,0,0,"43"" lg 43uq80006lb.adgg",0,0.0,0.0,0.0,0.0,6,4,0.0
38990.0,4,0.0,0.0,0.0,1.0,12.3,0.0,12.0,0,0.0,1.0,1.0,1.0,0.0,0,3,1.0,0.0,0,0.0,1.0,0.0,0,6,"43"" lg 43uq76003ld.adgg",0,0.0,0.0,0.0,0.0,6,11,0.0
34990.0,4,0.0,0.0,0.0,1.0,8.8,0.0,12.0,0,0.0,1.0,1.0,1.0,0.0,0,3,1.0,0.0,0,0.0,1.0,0.0,0,6,"43"" lg 43uq75006lf.adgg",0,0.0,0.0,0.0,0.0,6,0,0.0
54990.0,4,0.0,0.0,0.0,1.0,11.7,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0,3,1.0,0.0,0,60.0,1.0,127.0,13,6,"50"" lg 50uq90006ld.adkg",1,0.0,0.0,0.0,0.0,3,0,0.0
49990.0,4,0.0,0.0,0.0,1.0,9.2,0.0,12.0,0,0.0,1.0,1.0,1.0,1.0,0,3,1.0,0.0,0,0.0,1.0,0.0,0,6,"43"" lg 43nano769qa.aru",0,0.0,0.0,0.0,0.0,6,9,0.0
14690.0,4,0.0,1.0,0.0,0.0,4.0,0.0,12.0,0,0.0,0.0,1.0,1.0,0.0,0,2,1.0,0.0,0,0.0,1.0,0.0,0,8,"32"" asano 32lf8120t",0,8.0,0.0,0.0,0.0,6,0,0.0
13590.0,4,0.0,1.0,0.0,0.0,4.0,0.0,12.0,0,0.0,0.0,1.0,1.0,0.0,0,2,1.0,0.0,0,0.0,1.0,0.0,0,8,"32"" asano 32lh8030s",0,8.0,1.0,0.0,0.0,6,0,0.0
149990.0,0,0.0,0.0,0.0,1.0,18.1,0.0,12.0,0,0.0,1.0,1.0,1.0,1.0,0,14,1.0,0.0,0,0.0,1.0,0.0,0,5,"55"" hisense 55a85h",0,0.0,0.0,0.0,0.0,6,0,0.0
9450.0,0,0.0,1.0,0.0,1.0,2.4,11.5,12.0,1,0.0,0.0,1.0,1.0,0.0,3000,2,0.0,200.0,0,60.0,0.0,61.0,2,7,"24"" hyundai h-led24bs5001",1,8.0,1.0,4.0,0.0,3,0,1.0
50450.0,0,0.0,0.0,0.0,1.0,14.3,0.0,12.0,0,0.0,1.0,1.0,1.0,1.0,0,7,1.0,0.0,0,0.0,1.0,0.0,0,6,"55"" lg 55up76006lc.adgg",0,0.0,0.0,0.0,0.0,6,0,0.0
169990.0,0,0.0,0.0,0.0,1.0,40.2,0.0,12.0,0,0.0,1.0,1.0,1.0,1.0,0,11,1.0,0.0,0,0.0,1.0,0.0,0,0,"85"" samsung ue85au7100uxce",0,0.0,0.0,0.0,0.0,6,0,0.0
109990.0,0,0.0,0.0,0.0,1.0,30.4,0.0,12.0,3,0.0,1.0,1.0,1.0,1.0,0,10,1.0,0.0,0,60.0,1.0,190.0,13,0,"75"" samsung ue75au7100uxce",1,0.0,0.0,5.0,0.0,3,0,0.0
87690.0,4,0.0,0.0,0.0,1.0,14.6,0.0,12.0,0,0.0,1.0,1.0,1.0,1.0,0,7,1.0,0.0,0,0.0,1.0,0.0,0,6,"55"" lg 55nano769qa.adkb",0,0.0,0.0,4.5,0.0,6,9,0.0
95730.0,4,0.0,0.0,0.0,0.0,14.0,0.0,12.0,0,0.0,0.0,1.0,1.0,0.0,0,3,1.0,0.0,0,0.0,1.0,0.0,0,6,"50"" lg 50qned816qa.adkb",0,0.0,0.0,0.0,0.0,6,15,0.0
49990.0,4,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0,0.0,1.0,1.0,1.0,0.0,0,3,1.0,0.0,0,0.0,1.0,0.0,0,6,"50"" lg 50uq76003ld.adkb",0,0.0,0.0,0.0,0.0,6,11,0.0
18490.0,0,0.0,0.0,0.0,1.0,3.8,0.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,1.0,0.0,0,0,"32"" samsung ue32n4010auxru",0,0.0,0.0,5.0,0.0,6,0,0.0
64990.0,4,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0,0.0,1.0,1.0,1.0,1.0,0,7,1.0,0.0,0,0.0,1.0,0.0,0,6,"60"" lg 60uq81003la.aru",0,0.0,0.0,5.0,0.0,6,9,0.0
29640.0,0,1.0,1.0,0.0,1.0,11.0,8.0,12.0,3,0.0,0.0,1.0,1.0,0.0,1200,3,0.0,250.0,0,60.0,0.0,140.0,2,7,"55"" digma dm-led55ubb35",1,0.0,0.0,5.0,0.0,3,0,1.0
73060.0,4,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0,0.0,1.0,1.0,1.0,0.0,0,3,1.0,0.0,0,0.0,1.0,0.0,0,6,"50"" lg 50uq80001la",0,0.0,0.0,5.0,0.0,6,9,0.0
38850.0,0,1.0,0.0,0.0,0.0,17.6,6.5,12.0,3,0.0,0.0,1.0,1.0,1.0,5000,8,0.0,280.0,0,60.0,0.0,165.0,2,7,"65"" hyundai h-led65bu7000",1,8.0,1.5,5.0,0.0,3,0,1.0
28350.0,0,1.0,0.0,0.0,0.0,12.3,6.5,12.0,3,0.0,0.0,1.0,1.0,1.0,5000,3,0.0,250.0,0,60.0,0.0,140.0,2,7,"55"" hyundai h-led55bu7000",1,8.0,1.5,0.0,0.0,3,0,1.0
24150.0,0,1.0,0.0,0.0,0.0,9.0,5.0,12.0,3,0.0,0.0,1.0,1.0,1.0,5000,3,0.0,250.0,0,60.0,0.0,127.0,2,7,"50"" hyundai h-led50bu7000",1,8.0,1.5,0.0,0.0,3,0,1.0
25990.0,4,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0,0.0,1.0,1.0,1.0,0.0,0,3,0.0,0.0,0,0.0,1.0,0.0,0,7,"55"" supra stv-lc55st0155usb",0,8.0,1.5,0.0,0.0,6,0,0.0
28520.0,4,1.0,0.0,0.0,1.0,6.65,0.0,12.0,0,0.0,1.0,1.0,1.0,1.0,0,3,0.0,0.0,0,0.0,1.0,0.0,0,1,"43"" tcl 43p617",0,0.0,0.0,4.8,0.0,6,0,1.0
42990.0,4,0.0,0.0,0.0,1.0,8.8,0.0,12.0,0,0.0,1.0,1.0,1.0,0.0,0,3,1.0,0.0,0,0.0,1.0,0.0,0,6,"43"" lg 43uq80001la",0,0.0,0.0,0.0,0.0,6,9,0.0
42990.0,4,1.0,1.0,0.0,1.0,0.0,0.0,12.0,0,0.0,0.0,1.0,0.0,0.0,0,8,1.0,0.0,0,0.0,1.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,6,0,1.0
9990.0,4,0.0,1.0,0.0,1.0,0.0,0.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0,0,"32"" kivi 32h540lb",0,0.0,0.0,5.0,0.0,6,0,0.0
47990.0,4,0.0,0.0,0.0,1.0,9.2,0.0,12.0,0,0.0,1.0,1.0,1.0,1.0,0,3,1.0,0.0,0,0.0,1.0,0.0,0,6,"43"" lg 43nano756qa.aru",0,0.0,0.0,0.0,0.0,6,0,0.0
49990.0,0,1.0,1.0,0.0,1.0,19.0,0.0,12.0,0,0.0,1.0,1.0,1.0,1.0,0,6,1.0,0.0,0,0.0,1.0,0.0,0,1,"65"" hyundai h-led65qgu7500",0,16.0,2.0,5.0,0.0,6,0,1.0
11920.0,0,0.0,1.0,0.0,1.0,3.05,0.0,12.0,0,0.0,0.0,1.0,1.0,0.0,0,0,1.0,0.0,0,0.0,1.0,0.0,0,7,"32"" hyundai h-led32gs5101",0,8.0,1.0,0.0,0.0,6,0,1.0
8850.0,0,0.0,1.0,0.0,1.0,2.5,0.0,12.0,0,0.0,0.0,1.0,1.0,0.0,0,0,1.0,0.0,0,0.0,1.0,0.0,0,7,"24"" hyundai h-led24gs5101",0,8.0,1.0,0.0,0.0,6,0,1.0
36820.0,0,0.0,1.0,0.0,1.0,10.4,0.0,12.0,0,0.0,1.0,1.0,1.0,1.0,0,3,0.0,0.0,0,0.0,0.0,0.0,0,0,"50"" kivi 50u740lb",0,8.0,0.0,5.0,0.0,6,0,0.0
19990.0,0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,0,0.0,1.0,1.0,0.0,0.0,0,3,1.0,0.0,0,0.0,1.0,0.0,0,1,"50"" polarline 50pu52tc-sm",0,8.0,1.0,0.0,0.0,6,0,1.0
29190.0,0,0.0,1.0,0.0,1.0,7.0,0.0,12.0,0,0.0,1.0,1.0,1.0,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,0,7,"43"" starwind sw-led43ub403",0,0.0,0.0,4.7,0.0,6,0,1.0
33550.0,0,0.0,1.0,0.0,1.0,4.65,0.0,12.0,0,0.0,1.0,1.0,1.0,1.0,0,3,1.0,0.0,0,0.0,1.0,0.0,0,6,"32"" lg 32lm6370pla.aru",0,0.0,0.0,3.9,0.0,6,0,0.0
7490.0,0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,0.0,0,0.0,1.0,0.0,0,0,"23.6"" supra stv-lc24lt0075w",0,0.0,0.0,3.5,0.0,6,0,0.0
13070.0,0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,0.0,0,0.0,0.0,0.0,0,0,"23.6"" supra stv-lc24lt0055w",0,0.0,0.0,0.0,0.0,6,0,0.0
10600.0,0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,0.0,0,0.0,0.0,0.0,0,0,"31.5"" telefunken tf-led32s77t2\h",0,0.0,0.0,0.0,0.0,6,0,0.0
10610.0,0,0.0,1.0,0.0,1.0,3.7,0.0,12.0,0,0.0,0.0,1.0,0.0,0.0,0,2,1.0,0.0,0,0.0,1.0,0.0,0,1,"32"" polarline 32pl13tc-sm",0,4.0,0.0,5.0,0.0,6,0,0.0
12990.0,0,0.0,1.0,0.0,1.0,4.2,0.0,12.0,0,0.0,1.0,1.0,0.0,1.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,"32"" philips 32phs6825/60",0,0.0,0.0,4.3,0.0,6,0,0.0
16990.0,0,0.0,0.0,0.0,1.0,4.65,0.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0,3,1.0,0.0,0,0.0,0.0,0.0,0,0,"32"" lg 32lm550bplb.aru",0,0.0,0.0,4.6,0.0,6,0,1.0
9680.0,4,0.0,1.0,0.0,1.0,0.0,0.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,"31.5"" telefunken tf-led32s39t2(черный)\h",0,0.0,0.0,4.4,0.0,6,0,1.0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0.0,0,0.0,0.0,0.0,0,0,"24"" sunwind sun-led24xb203",0,0.0,0.0,4.9,0.0,6,0,0.0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0.0,0,0.0,0.0,0.0,0,0,"43"" hisense 43e7hq",0,0.0,0.0,4.6,0.0,6,0,0.0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0.0,0,0.0,0.0,0.0,0,0,"32"" supra stv-lc32lt0075w",0,0.0,0.0,4.6,0.0,6,0,0.0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0.0,0,0.0,0.0,0.0,0,0,"32"" lg 32lq630b6la.arub",0,0.0,0.0,4.7,0.0,6,0,0.0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0.0,0,0.0,0.0,0.0,0,0,"32"" philips 32phs5507/60",0,0.0,0.0,4.7,0.0,6,0,0.0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0.0,0,0.0,0.0,0.0,0,0,"55"" haier smart tv s1",0,0.0,0.0,5.0,0.0,6,0,0.0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0.0,0,0.0,0.0,0.0,0,0,"55"" grundig 55gfu7800b",0,0.0,0.0,5.0,0.0,6,0,0.0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0.0,0,0.0,0.0,0.0,0,0,"55"" hisense 55e76gq",0,0.0,0.0,4.9,0.0,6,0,0.0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0.0,0,0.0,0.0,0.0,0,0,"55"" lg 55uq76003ld.adgg",0,0.0,0.0,5.0,0.0,6,0,0.0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0.0,0,0.0,0.0,0.0,0,0,"40"" hisense 40a5kq",0,0.0,0.0,5.0,0.0,6,0,0.0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0.0,0,0.0,0.0,0.0,0,0,"39"" supra stv-lc39lt0045w",0,0.0,0.0,5.0,0.0,6,0,0.0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0.0,0,0.0,0.0,0.0,0,0,"75"" hyundai h-led75gu7005",0,0.0,0.0,5.0,0.0,6,0,0.0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0.0,0,0.0,0.0,0.0,0,0,"24"" yuno ulx-24tcsw222",0,0.0,0.0,4.8,0.0,6,0,0.0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0.0,0,0.0,0.0,0.0,0,0,"55"" lg 55nano816pa.aru",0,0.0,0.0,0.0,0.0,6,0,0.0
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0.0,0,0.0,0.0,0.0,0,0,"24"" polarline 24pl51tc-sm",0,0.0,0.0,4.0,0.0,6,0,0.0
0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0,3,1.0,0.0,0,0.0,1.0,0.0,0,0,"40"" hyundai h-led40et4100",0,0.0,0.0,4.8,0.0,6,0,1.0
